Date,Product ID,Country ID,Sales,Quantity
2013-08-12,1396,108,205.56,4
2014-01-25,1118,100,276.784,2
2012-06-04,2118,108,226.08,12
2012-09-07,969,200,198.612,3
2012-06-26,1827,100,143.96,4
2013-11-02,2202,100,111.672,9
2014-06-25,1050,100,172.764,2
2013-08-27,1204,100,186.54,3
2011-01-07,797,192,174.33,1
2013-08-22,1105,142,204.93,3
2011-08-03,60,103,134.61,1
2013-07-01,228,144,309.39,1
2014-10-07,689,196,298.92,5
2012-09-19,1929,108,371.28,7
2013-11-27,358,100,313.176,2
2013-09-06,1094,230,74.871,1
2012-09-08,1875,109,98.388,2
2014-02-18,702,130,222.618,4
2013-12-28,1781,101,167.184,4
2014-04-02,1146,120,86.3052,4
2012-12-04,2081,125,200.64,4
2012-08-03,689,109,269.028,2
2013-10-07,542,117,775.62,3
2013-10-11,1253,130,190.08,3
2014-06-02,777,173,347.355,3
2012-08-13,1536,161,338.04,6
2013-11-21,74,183,291.792,2
2013-04-29,1218,115,226.6,5
2011-08-29,872,133,174.6,5
2012-01-23,2203,104,165.672,12
2014-02-05,1246,152,66.696,1
2013-09-27,51,107,255.84,3
2014-02-28,290,113,183.6,3
2014-11-14,1158,130,311.7825,3
2013-11-24,493,108,369.45,3
2013-06-13,889,143,195.72,4
2011-08-04,1469,114,129.84,4
2011-06-08,1313,145,95.64,2
2013-01-10,1729,150,261.12,4
2013-02-05,1891,108,164.76,4
2013-09-04,2204,100,87.28,8
2014-12-30,759,152,135.672,2
2013-12-10,343,189,296.34,3
2011-08-03,2095,109,148.05,5
2013-08-26,1854,109,177.93,9
2012-04-25,750,100,221.024,2
2012-06-28,1252,101,289.98,6
2014-11-19,899,100,389.056,4
2012-09-13,1875,152,131.184,6
2013-05-17,1734,137,167.94,6
2013-04-08,265,107,330.48,3
2012-04-11,734,127,662.2,7
2014-03-06,779,127,245.88,3
2014-02-27,1982,113,154.08,4
2014-10-02,336,208,411.75,1
2014-07-28,1389,118,109.008,3
2011-10-31,2205,100,73.584,2
2014-06-14,590,152,58.86,1
2011-02-02,1152,125,266.496,4
2011-07-07,957,102,689.52,8
2014-08-20,658,102,223.2,3
2012-10-29,576,108,293.04,4
2013-03-29,2206,100,87.92,4
2013-10-30,627,150,324.27016,2
2014-02-24,979,102,134.082,2
2011-12-07,1625,100,269.36,7
2011-09-05,54,162,204.15,1
2011-02-16,761,109,283.611,2
2014-07-08,354,158,243.33,2
2014-07-29,333,120,1252.3455,5
2013-02-19,56,152,84.648,1
2012-06-04,1383,152,214.92,10
2011-06-01,506,109,211.803,2
2014-08-14,386,100,423.648,2
2012-11-07,333,143,301.89,1
2013-08-15,976,107,244.0,5
2014-06-12,1371,100,122.97,3
2012-06-11,847,100,249.584,2
2014-11-18,866,129,272.76,2
2014-02-13,1265,177,334.68,4
2012-09-27,931,102,222.021,3
2013-04-04,948,117,670.65,5
2014-02-24,2127,113,128.85,5
2014-06-24,1230,117,387.3,5
2014-08-21,630,100,239.12,5
2011-09-27,592,106,296.82,6
2012-12-04,2207,109,52.05,5
2012-08-02,621,179,248.64,8
2013-08-28,560,101,180.144,2
2012-01-02,264,120,264.9942,2
2014-09-16,2140,100,369.544,7
2012-06-30,176,162,281.94,1
2014-05-24,1243,179,227.955,7
2014-06-28,1630,100,126.3,3
2014-03-22,1021,100,359.32,4
2012-12-13,544,132,637.0234,5
2011-09-02,1666,127,158.6,5
2012-06-01,726,109,312.0435,3
2013-12-16,38,101,217.701,1
2014-04-15,2208,158,75.6,5
2013-05-19,1666,117,190.32,4
2013-02-07,1664,114,129.12,4
2013-06-29,466,114,117.48,1
2013-03-18,192,196,207.168,2
2014-11-19,1014,101,334.773,3
2014-06-17,1933,100,479.952,6
2013-07-03,1830,108,144.99,3
2013-12-02,814,106,695.28,4
2014-05-16,1052,210,169.92,2
2014-11-15,1689,115,260.88,6
2014-06-27,1085,125,325.8,3
2013-05-06,594,110,172.53,1
2014-12-26,773,117,133.2,1
2012-06-06,1837,112,99.96,2
2012-07-05,1007,118,147.04,5
2012-01-31,2209,114,100.92,6
2014-12-15,1566,102,255.15,9
2011-01-11,1785,120,333.6903,9
2011-12-17,173,136,277.0374,2
2013-11-22,848,150,229.74,7
2012-08-03,1406,114,161.59616,2
2012-04-23,553,150,183.42,3
2012-05-16,2181,113,117.12,4
2014-08-23,295,101,300.51,2
2013-10-29,877,100,302.376,3
2014-10-31,1449,127,201.24,6
2014-07-30,960,100,461.97,3
2011-12-12,343,141,148.17,1
2014-06-13,126,141,519.33,1
2014-08-18,1416,174,248.3,5
2012-08-24,1741,102,57.75,5
2012-06-11,1295,101,201.447,3
2014-11-03,2210,108,150.66,3
2014-11-17,181,101,263.64,1
2012-03-05,1399,104,98.64,2
2014-02-10,261,187,319.98,1
2014-11-18,738,109,641.835,6
2014-08-20,5,113,495.51,2
2011-09-10,2032,102,87.9,2
2014-03-17,1943,101,195.156,4
2011-11-21,1474,117,336.15,9
2013-09-26,1121,150,151.04,2
2014-07-22,400,114,447.74272,4
2013-10-15,1127,113,215.1,6
2012-12-04,1308,109,296.352,7
2012-12-03,723,120,123.753,2
2013-05-31,277,162,553.2,2
2014-03-26,2210,108,150.66,3
2013-05-04,1794,108,100.56,4
2011-06-03,897,101,350.649,3
2013-07-30,751,117,518.67,3
2014-04-11,648,132,338.4,3
2013-01-28,745,129,365.22,2
2014-04-25,838,144,327.3,2
2013-02-26,26,107,920.88,3
2012-01-31,1777,114,46.0,2
2013-03-08,1787,109,231.525,7
2014-09-26,1548,113,299.16,6
2012-07-04,983,108,390.42,3
2012-06-13,191,120,484.5114,2
2014-03-20,1699,143,158.76,6
2014-09-19,1698,101,317.331,7
2012-11-27,2211,100,83.97,3
2012-11-08,1204,100,186.54,3
2012-12-12,780,102,154.224,1
2014-06-28,2212,155,69.6,8
2013-11-07,732,109,247.212,2
2013-12-20,1015,114,115.5,3
2013-11-13,990,113,246.66,2
2012-07-16,1629,134,243.09,3
2011-01-28,1954,100,333.0,3
2012-10-23,662,100,240.784,1
2012-11-14,1050,100,230.352,3
2014-03-21,645,100,238.0,2
2011-03-29,1243,114,260.52,6
2014-10-17,1320,114,226.32,3
2012-11-06,685,113,325.44,6
2011-11-03,440,102,537.0,2
2014-11-02,2213,100,189.7,10
2014-04-02,242,200,253.69552,2
2014-12-24,289,109,620.415,5
2014-04-22,19,113,439.5,2
2013-11-08,2214,100,263.96,4
2013-09-20,991,107,142.56,2
2011-08-08,2167,109,248.778,6
2012-09-22,1103,125,285.06,2
2013-06-04,2215,125,83.34,3
2012-11-24,1043,108,166.05,3
2011-05-23,760,104,244.08,2
2013-08-20,2216,100,146.688,6
2014-04-02,2027,120,110.4855,5
2014-02-11,2217,101,52.731,3
2012-09-03,1429,100,238.152,3
2014-12-12,943,110,106.32,2
2013-08-14,1681,102,183.0,4
2012-11-16,1379,102,241.704,6
2014-11-20,60,101,484.596,4
2014-05-01,553,108,275.13,3
2012-11-21,1578,101,122.616,4
2014-08-20,1719,103,105.48,4
2012-04-12,1014,114,132.256,2
2012-02-24,1047,109,356.4135,3
2014-03-06,466,102,528.66,3
2013-12-09,730,109,156.249,3
2013-09-20,1057,198,131.625,5
2013-02-22,1188,108,262.86,2
2013-08-06,246,129,388.62,2
2013-08-09,1814,102,174.906,2
2014-11-11,1883,100,400.8,5
2012-12-12,1520,110,117.36,4
2014-11-21,1453,104,179.712,6
2013-09-28,973,100,956.6648,7
2013-10-25,1242,158,120.024,3
2013-08-14,1631,132,184.66,7
2014-11-08,387,118,290.826,3
2012-05-15,624,114,80.432,1
2011-04-04,824,107,207.54,3
2013-04-25,2013,110,142.5,5
2014-01-15,1405,101,178.875,5
2012-07-02,407,100,435.504,3
2012-02-05,59,129,198.9,1
2012-07-04,690,108,329.94,3
2014-09-23,535,130,251.91,2
2013-05-29,587,192,256.56,1
2012-07-31,466,118,469.92,5
2014-06-26,1301,113,310.65,5
2014-10-27,1507,108,109.32,4
2012-11-22,1099,101,334.125,5
2013-09-19,1555,100,368.91,9
2011-12-15,1442,101,341.523,7
2014-12-25,1686,101,208.548,4
2011-11-11,1039,127,343.74,3
2013-10-26,246,150,129.28092,1
2014-12-12,787,110,311.01,7
2014-10-25,598,101,216.0,2
2011-10-07,2218,108,114.45,5
2011-08-17,916,100,339.96,4
2014-01-22,596,128,409.26,2
2014-09-27,1460,114,275.3,5
2012-06-20,499,125,296.88,2
2011-08-24,687,110,393.21,5
2012-12-14,1399,109,98.64,2
2014-11-07,2065,109,83.88,3
2012-08-02,866,101,368.226,3
2013-11-27,2216,100,91.68,3
2014-02-28,1035,122,308.7,6
2014-12-12,552,203,170.52,2
2014-10-07,955,147,112.752,3
2014-11-22,143,138,412.8,3
2011-08-18,1875,102,196.776,4
2014-05-02,1767,117,194.64,4
2013-04-22,623,143,337.2,2
2014-12-08,1869,114,339.52,2
2013-01-07,549,113,164.88,3
2013-07-08,243,152,183.756,1
2013-04-12,965,162,225.84,4
2014-09-12,1785,102,152.37,3
2014-03-12,60,118,357.76,5
2014-08-12,1465,109,154.89,3
2011-10-31,1798,100,146.352,3
2014-12-24,96,175,197.49,1
2013-06-17,1279,109,176.256,4
2013-03-30,1432,100,158.376,4
2012-08-10,1812,100,133.472,4
2014-09-18,587,103,256.56,1
2011-09-12,1146,109,81.42,2
2013-03-29,2178,109,180.0,6
2011-06-13,732,117,274.68,2
2013-06-05,1948,100,75.88,2
2014-04-02,2026,119,486.6,10
2013-09-19,252,183,281.34,5
2013-08-19,908,118,348.32,5
2014-12-25,729,100,271.764,2
2014-12-25,1979,100,232.88,4
2011-12-15,1619,102,228.15,5
2013-03-19,1350,109,43.605,1
2013-10-15,644,102,299.052,2
2014-09-17,319,177,840.15,5
2014-12-26,2114,124,75.87,3
2014-11-14,2219,101,46.305,5
2014-12-16,539,115,464.8,5
2012-01-10,2220,109,88.47,3
2013-05-15,900,117,203.22,3
2014-03-11,405,114,583.872,3
2013-04-29,1057,110,157.95,3
2014-11-29,1455,101,330.966,6
2014-12-05,1677,100,255.968,4
2013-11-08,1015,210,231.84,4
2013-12-03,133,152,328.608,2
2014-06-18,903,126,474.0,8
2013-05-08,1350,113,261.63,6
2013-09-27,2180,100,236.88,6
2014-04-11,948,132,268.26,3
2014-08-29,1239,125,148.878,3
2011-05-12,353,141,245.13,1
2013-10-22,343,122,296.34,2
2012-09-05,51,126,511.68,4
2014-11-17,565,109,439.416,3
2014-10-11,629,101,324.216,2
2012-11-17,1560,100,304.9,5
2013-08-23,114,112,378.45,1
2012-07-18,261,193,319.98,1
2011-11-04,1656,174,130.08,4
2012-08-29,413,157,1640.16,12
2011-09-12,297,100,331.96,2
2013-12-21,921,114,320.448,6
2012-09-21,1128,110,314.64,3
2013-05-15,1476,109,142.68,2
2012-06-05,596,101,184.167,1
2013-11-07,830,100,238.56,3
2012-12-20,706,114,229.056,3
2013-10-14,1719,157,237.33,9
2014-08-16,1382,108,208.95,5
2012-03-07,1180,101,136.485,3
2014-11-19,1480,100,132.52,4
2012-11-19,1168,162,175.83,1
2011-10-07,442,152,485.856,8
2013-12-03,687,107,262.14,3
2013-06-11,1154,113,231.084,3
2012-09-27,2108,110,197.37,9
2012-10-01,278,130,286.299,3
2014-11-14,57,101,115.992,1
2012-09-03,1392,100,137.62,2
2014-09-04,708,100,284.97,3
2013-07-06,99,132,284.16,3
2013-10-01,58,127,424.2,3
2012-07-27,734,107,283.8,3
2013-04-25,1442,102,130.104,3
2012-10-05,580,142,121.05,2
2014-11-06,855,100,243.992,7
2012-06-23,1572,128,104.4,4
2013-08-28,1607,113,215.64,4
2012-06-02,2221,102,213.75,5
2014-07-19,38,147,289.30044,3
2014-06-09,79,115,618.56,2
2013-12-06,884,114,65.824,1
2013-10-14,681,132,310.16,4
2014-01-28,120,133,240.84,2
2013-01-16,1291,158,180.6,5
2014-01-31,1807,101,217.89,5
2014-05-20,1286,100,377.97,3
2013-11-20,2222,100,54.96,3
2014-04-21,2223,100,122.382,3
2012-05-12,1468,125,170.964,4
2013-03-23,1076,102,387.099,3
2013-12-17,2224,199,105.12,8
2012-07-18,1978,114,54.18,3
2014-05-21,1591,214,79.632,4
2011-11-14,802,149,193.9902,2
2012-08-07,636,152,196.056,6
2014-04-23,311,128,161.91,1
2014-11-25,805,200,203.952,4
2014-08-28,13,150,260.76,1
2014-10-07,1420,101,402.246,3
2013-06-04,362,120,271.731,2
2014-11-27,1587,114,250.95708,3
2014-07-04,1257,110,208.728,4
2011-08-08,2081,108,150.48,3
2014-05-10,1259,128,84.75,1
2014-05-08,1497,141,214.8,4
2012-07-28,1826,152,96.12,6
2014-08-07,2225,113,179.76,8
2012-09-28,298,109,1136.331,7
2013-04-25,1167,155,362.46,7
2012-05-03,891,172,351.84,8
2012-08-28,1014,108,991.92,8
2012-06-04,516,225,154.44,4
2014-09-23,989,203,234.92,7
2014-03-03,304,114,388.608,2
2011-02-09,2226,102,80.22,7
2011-12-15,866,109,736.452,6
2014-09-04,624,189,201.08,2
2014-12-17,1157,109,220.44,2
2014-11-24,470,125,275.616,2
2013-04-06,2032,101,158.22,4
2011-05-24,2227,124,81.9,6
2014-09-11,2165,142,249.75,9
2012-06-18,884,104,444.312,6
2013-12-11,1167,188,138.08,4
2012-08-03,828,198,321.0,5
2011-11-11,2228,100,241.176,3
2013-03-21,343,112,148.17,1
2012-05-15,1175,118,145.836,3
2012-03-27,1650,113,134.4,5
2013-03-03,567,131,130.32,3
2012-01-10,569,122,196.2,1
2012-05-28,1714,178,321.84,4
2011-09-09,343,107,296.34,3
2013-10-15,518,138,287.94,3
2014-11-18,362,183,307.62,3
2012-08-31,1654,109,333.27,7
2014-02-13,2229,117,153.9,5
2012-02-29,837,141,286.44,2
2011-12-05,1244,118,157.824,6
2012-09-21,115,132,477.12384,3
2011-07-23,1589,100,99.98,2
2013-10-24,302,183,199.056,2
2013-09-10,1729,183,156.672,4
2014-02-19,2230,100,167.976,3
2011-07-20,994,100,104.85,1
2014-12-08,1592,109,81.99,3
2013-09-23,868,109,284.4,5
2014-03-06,2009,102,110.25,5
2012-12-12,357,100,348.928,2
2014-07-04,1530,100,215.148,2
2011-06-21,805,156,254.94,2
2013-07-10,353,122,490.26,2
2011-07-13,2231,138,235.48,7
2011-11-10,1591,102,199.08,4
2011-07-20,2232,100,89.712,6
2013-05-09,2233,103,195.66,6
2013-01-04,354,138,323.79112,2
2013-09-20,825,198,252.0,4
2014-06-06,1083,149,752.9193,7
2012-02-06,2234,100,283.92,4
2014-11-09,2235,100,274.2,10
2011-08-03,1215,102,195.408,3
2012-08-25,889,101,176.148,4
2014-12-29,1308,109,169.344,4
2014-11-14,385,113,668.22,7
2011-06-22,2123,101,132.111,3
2011-06-13,2236,157,200.88,12
2011-06-20,1092,108,161.91,3
2012-08-03,1898,101,177.849,7
2014-10-06,348,108,252.045,3
2014-11-26,1404,108,511.65,9
2013-06-25,2237,108,138.6,7
2014-01-10,51,139,256.74,2
2011-09-15,1387,114,282.24,6
2014-05-07,1147,110,187.68,4
2011-05-12,726,120,609.4026,6
2014-12-23,738,114,83.7322,1
2012-05-22,809,109,359.7795,3
2012-01-14,2021,117,271.44,8
2014-11-12,1457,109,87.96,2
2013-03-01,571,109,135.558,2
2011-09-23,1473,108,190.2,4
2011-08-31,2238,136,60.6315,5
2014-06-26,1092,109,377.79,7
2012-08-03,1248,144,408.24,14
2012-12-31,379,117,241.32,2
2013-09-19,1918,130,118.272,7
2012-03-21,859,101,342.495,5
2013-05-20,730,117,289.35,5
2014-11-27,2220,109,58.98,2
2014-10-20,2239,101,137.538,9
2014-05-31,578,101,339.12,4
2011-06-24,367,101,166.32,4
2013-12-27,1207,182,137.31,1
2013-04-12,1411,162,170.7,1
2014-11-03,1257,102,347.88,4
2014-10-03,290,102,440.64,8
2014-08-09,166,117,539.04,1
2012-05-30,57,101,809.109,7
2011-11-21,1222,150,229.3,5
2011-05-21,682,100,245.88,6
2013-03-15,1448,114,172.62,3
2012-10-05,790,107,311.6,10
2012-10-29,1230,183,92.952,3
2012-12-27,940,100,212.058,3
2014-07-08,119,122,298.14,1
2014-11-13,977,114,467.04,7
2012-11-03,141,109,612.357,2
2014-09-11,1862,108,219.75,5
2014-11-21,158,100,569.99,1
2013-09-11,1383,114,250.74,7
2011-05-11,498,133,212.4,3
2012-10-24,1578,110,255.45,5
2011-11-28,143,130,454.08,4
2014-03-28,1355,100,211.246,2
2011-09-08,839,173,649.593,7
2013-08-07,1526,108,106.8,4
2012-11-13,1153,151,190.62,2
2011-10-28,1155,114,195.44,4
2014-05-17,2240,101,109.08,8
2011-08-01,1365,144,99.48,2
2014-05-13,308,128,528.9,1
2012-10-25,1043,127,221.4,6
2012-03-27,1389,113,340.65,5
2014-10-14,1298,158,152.1,4
2014-11-14,1486,100,154.95,3
2013-12-26,972,119,217.32,2
2012-06-11,1384,117,213.12,4
2011-03-22,977,149,394.065,5
2011-09-25,826,100,300.5328,2
2012-11-20,621,199,62.16,1
2013-11-18,1224,114,225.12,8
2012-09-17,1676,109,224.85,5
2013-07-22,282,101,270.594,2
2012-06-11,1095,101,335.61,11
2013-08-16,803,113,233.352,3
2013-06-02,906,102,76.8,2
2013-12-20,1864,101,69.3,2
2014-03-10,457,100,199.98,2
2014-01-15,759,114,226.12,2
2013-09-14,348,113,336.06,2
2012-06-09,1038,134,216.3,2
2013-07-23,1376,117,314.16,7
2013-10-22,2241,100,98.16,6
2012-10-08,1748,114,95.94,3
2013-11-19,1755,109,197.82,7
2013-03-16,1180,108,202.2,4
2014-02-21,1701,130,384.48,12
2013-09-10,652,108,146.4,2
2013-12-05,1290,100,78.15,1
2013-10-09,564,118,207.648,2
2011-09-15,989,102,251.7,5
2012-12-25,931,150,164.46,3
2011-06-08,400,125,336.48,2
2013-10-03,2170,101,157.95,9
2014-09-03,641,100,352.38,2
2013-08-03,1785,128,101.58,2
2013-08-03,1175,112,486.12,4
2012-06-16,870,130,259.47,2
2013-12-24,1768,100,141.372,2
2013-12-10,894,193,220.08,2
2013-08-08,1165,102,333.54,3
2012-05-14,1906,102,396.0,8
2011-06-23,1490,120,151.548,4
2014-01-18,1378,158,229.68,8
2013-09-11,1731,142,146.88,3
2014-01-22,1533,100,179.97,3
2013-08-31,354,120,1584.0783,7
2013-11-28,861,100,331.023,7
2014-02-03,1114,109,528.7425,5
2013-08-19,413,117,273.36,4
2012-10-12,937,100,209.67,1
2011-01-31,1029,100,229.94,2
2012-02-06,1973,100,146.73,3
2014-03-15,825,149,209.16,2
2014-10-10,700,104,162.576,2
2011-12-28,105,141,499.56,1
2014-09-05,1534,138,163.2,5
2014-08-15,907,114,175.52,5
2012-09-26,1444,138,170.96,4
2014-08-12,2242,125,138.24,5
2014-09-29,671,102,261.48,4
2014-04-28,1219,109,345.06,3
2012-11-10,1178,102,170.46,3
2013-12-16,1782,100,296.37,3
2012-10-09,1443,100,57.96,7
2012-04-26,342,100,191.5155,1
2011-12-02,511,108,644.88,4
2011-03-23,799,120,136.5147,1
2012-01-19,2243,108,235.05,5
2013-04-12,57,128,256.86,2
2014-03-21,574,213,385.02,2
2011-07-07,1980,114,61.64,2
2012-05-06,428,114,349.02056,2
2014-08-04,507,102,358.2,3
2014-02-20,625,109,314.262,3
2012-03-26,1520,157,97.8,2
2011-12-21,2244,117,77.04,2
2014-08-08,2245,101,66.096,4
2011-09-20,649,100,617.7,6
2011-09-14,1378,114,267.96,7
2012-05-30,906,135,64.0,2
2012-07-24,191,138,346.62536,2
2012-06-05,1438,108,367.47,9
2013-12-04,99,143,141.63,1
2013-08-15,1035,143,205.8,4
2014-07-30,570,114,522.48,5
2013-12-24,1239,118,205.856,7
2014-04-21,777,147,334.8,6
2011-09-12,805,110,152.964,2
2014-05-26,1558,128,104.16,4
2013-11-06,800,144,312.09,1
2014-08-04,517,119,993.66,2
2013-03-13,1105,102,245.916,4
2013-04-10,825,120,313.74,3
2014-03-13,620,114,110.64,2
2013-08-16,2085,113,256.08,8
2011-11-23,1593,102,155.43,3
2014-05-26,2150,101,130.248,8
2014-09-04,1015,101,259.875,5
2012-05-29,185,100,540.57,3
2013-11-25,2190,100,74.352,3
2014-10-14,1803,141,232.08,4
2014-06-09,86,102,380.1,1
2014-11-11,623,117,168.6,1
2013-12-12,2036,100,1029.95,5
2012-02-20,507,175,238.8,2
2013-06-19,1420,150,198.64,2
2012-05-04,668,127,230.48,2
2013-02-13,947,125,441.774,3
2011-07-31,1503,120,82.8258,2
2013-09-13,420,136,221.5353,1
2012-11-30,1595,100,71.88,2
2014-05-23,531,100,181.986,2
2012-12-24,2246,160,188.1,6
2014-10-07,210,147,210.192,2
2011-08-21,1119,165,264.9,5
2011-10-22,1152,130,499.68,8
2014-05-31,859,130,342.495,6
2012-05-16,2247,108,148.5,9
2014-09-29,1845,107,152.1,9
2014-04-29,603,150,243.44,4
2013-12-02,483,120,136.1781,3
2011-11-01,1607,117,323.46,6
2014-09-29,113,114,505.986,2
2014-01-14,2149,110,97.02,2
2013-12-19,109,117,414.03,1
2013-01-21,918,100,153.568,2
2014-12-26,117,152,151.464,1
2012-08-09,1406,132,161.59616,2
2013-12-04,1547,100,400.032,2
2013-12-09,260,180,116.289,1
2014-10-20,754,120,436.0728,4
2014-11-18,996,106,148.92,1
2011-10-07,1038,150,144.2,2
2013-08-02,953,184,142.76,2
2014-09-09,1482,147,94.128,4
2012-08-23,2243,109,253.854,6
2014-12-19,228,136,770.3811,3
2013-12-02,2248,100,179.97,3
2012-09-21,516,118,136.9368,2
2011-02-24,912,107,143.264,2
2013-07-09,1228,109,103.122,1
2014-12-12,1482,109,647.13,11
2013-12-07,1654,109,190.44,4
2014-02-14,364,108,346.92,2
2013-12-20,1571,108,155.07,3
2014-09-29,1090,100,76.776,4
2011-06-03,58,153,212.1,1
2013-06-26,823,115,275.88,3
2014-04-23,740,115,287.96292,3
2012-12-23,1740,132,117.9,5
2014-04-17,413,172,273.36,4
2012-11-19,885,108,225.33,7
2011-10-25,442,142,303.66,2
2012-07-24,1828,120,166.8051,3
2013-09-19,752,118,243.18,5
2014-04-02,21,200,367.2,2
2011-08-02,1291,108,90.3,2
2012-12-11,462,104,261.03,1
2014-12-05,1458,100,302.94,3
2014-11-06,835,199,305.37,1
2014-01-27,1482,144,235.32,4
2013-04-17,305,183,182.304,3
2013-11-01,1983,172,153.42,4
2013-06-24,1136,101,440.964,4
2014-03-20,1175,143,121.53,1
2014-06-12,2249,107,78.0,6
2011-09-03,639,172,145.5,2
2013-08-15,844,101,226.557,3
2012-01-13,475,213,138.48,1
2011-11-07,993,122,214.2,4
2011-11-18,1705,162,178.8,4
2013-12-30,2250,102,146.475,7
2014-06-17,51,125,462.132,4
2014-04-15,924,101,131.274,2
2014-07-04,972,108,217.32,2
2013-11-21,1317,100,244.768,4
2011-04-22,2251,103,78.84,4
2012-08-13,704,126,124.59,1
2013-10-15,264,138,284.37012,3
2011-09-27,1239,114,294.08,8
2013-10-10,1438,101,244.98,10
2014-11-04,2252,140,130.23,3
2014-03-05,760,114,260.352,4
2014-11-20,2210,114,80.352,4
2012-08-03,1178,110,170.46,3
2012-12-18,972,101,293.382,3
2013-09-02,1211,124,105.84,2
2011-12-26,2062,122,139.56,4
2013-09-24,97,126,395.82,2
2013-02-06,1151,106,115.38,2
2011-12-19,159,183,296.226,3
2011-01-31,15,128,435.99,1
2011-11-30,1222,114,321.02,7
2014-07-27,1384,138,142.08,4
2012-03-19,1643,100,209.7,2
2014-10-09,580,108,302.625,5
2011-08-08,1775,100,167.535,3
2012-08-01,571,147,255.168,8
2013-08-13,312,147,515.862,3
2013-08-30,1156,100,241.92,4
2011-05-21,1941,100,107.772,2
2014-12-29,242,202,380.54328,3
2013-10-08,1062,108,190.17,3
2011-08-18,687,155,262.14,2
2012-12-20,660,118,403.34112,4
2013-08-06,1022,109,163.62,3
2013-06-26,1657,110,157.77,3
2012-07-20,841,119,109.74,1
2011-04-21,409,115,246.56,2
2014-09-17,2253,134,218.4,7
2014-06-09,201,114,342.08,2
2011-11-29,80,114,243.808,1
2012-05-07,1391,104,163.56,2
2013-10-31,372,180,165.456,4
2014-05-25,1308,120,156.1728,4
2014-10-22,1345,106,205.68,4
2011-08-17,324,101,287.847,1
2013-08-28,143,103,206.4,1
2012-01-02,587,183,102.624,1
2013-11-18,943,138,212.64,6
2013-06-13,1655,109,278.28,6
2014-05-20,1926,100,97.16,2
2012-07-05,401,183,228.84264,3
2012-06-02,939,201,252.3,2
2014-03-18,354,115,485.68668,3
2014-10-05,2254,200,81.108,9
2011-08-03,936,113,387.0,3
2011-04-12,976,172,73.2,2
2012-01-19,1454,108,332.64,9
2012-12-20,1452,100,359.058,3
2012-07-25,1530,100,358.58,2
2014-06-14,1410,107,92.3,5
2014-11-12,1092,109,161.91,3
2012-09-06,2092,109,231.6,5
2014-01-20,1781,102,139.32,3
2014-03-15,1192,110,200.016,4
2011-06-22,914,101,239.112,4
2012-12-30,522,101,455.868,3
2013-06-06,185,100,360.38,2
2014-09-17,1780,109,504.711,9
2011-03-19,1117,102,380.7,6
2012-11-27,953,113,149.898,2
2014-12-16,1754,109,277.56,5
2011-03-03,1514,100,125.76,3
2014-10-14,1443,100,63.312,3
2013-03-02,45,180,190.863,1
2013-05-03,648,107,225.6,2
2011-06-17,2064,109,89.73,3
2014-07-08,2255,101,109.674,6
2013-11-04,1643,100,314.55,3
2013-07-19,1777,193,69.0,2
2014-03-27,440,151,268.5,1
2013-09-10,1465,195,103.26,2
2012-04-13,1912,115,93.12,8
2013-10-29,510,101,1171.53,5
2014-09-26,904,100,269.97,3
2011-05-18,1376,114,119.68,4
2013-06-05,941,127,203.88,6
2014-12-06,1833,125,104.976,2
2014-05-06,1757,101,99.42,2
2013-09-21,2256,100,163.88,2
2013-09-20,1923,114,76.8,4
2013-06-26,2100,102,105.3,6
2012-10-05,1208,108,97.68,2
2013-06-25,631,101,152.496,2
2012-08-10,364,142,1214.22,7
2011-10-21,1664,101,261.468,6
2014-03-05,253,183,259.248,4
2014-03-04,849,114,113.82,3
2013-08-23,97,110,356.238,3
2012-12-10,2257,125,77.4,5
2013-12-13,1589,100,249.95,5
2014-11-11,844,162,167.82,2
2012-05-29,868,169,227.52,4
2011-05-23,1495,147,289.968,14
2014-10-07,536,147,145.896,2
2014-08-16,900,114,135.48,3
2013-08-14,225,102,228.36,2
2014-11-02,677,102,602.76,2
2012-08-03,874,109,422.586,4
2011-04-22,1451,113,234.36,3
2013-06-30,2243,104,188.04,4
2013-09-26,1300,100,393.165,3
2013-01-09,1546,100,349.95,5
2014-12-10,2258,100,143.856,9
2013-06-12,1266,100,389.97,3
2011-08-12,1508,100,211.248,6
2013-05-04,1973,100,195.64,5
2014-10-03,749,141,144.33,1
2014-12-31,1877,133,107.505,3
2013-12-23,1088,157,288.9,5
2011-09-02,1276,108,243.81,3
2013-10-22,1916,100,235.152,8
2013-07-12,76,118,245.44,1
2013-10-08,2126,125,122.04,4
2012-09-08,1217,120,662.4396,12
2013-06-27,1803,101,156.654,3
2013-07-20,1266,100,389.97,3
2013-04-25,754,138,995.6,10
2011-06-07,989,110,151.02,3
2013-05-30,1252,102,268.5,5
2013-05-23,1346,100,345.0,5
2011-04-18,1897,108,125.22,2
2014-05-08,191,158,263.73,2
2014-06-30,2259,100,62.31,3
2013-07-02,1289,152,74.736,4
2011-02-25,2260,178,53.52,4
2011-09-30,446,118,443.43,5
2012-12-18,802,125,318.888,3
2013-02-08,982,133,290.775,5
2014-02-21,311,130,364.2975,3
2013-08-20,1725,128,182.88,6
2014-08-20,1575,213,414.9,6
2011-11-01,1207,110,494.316,6
2014-09-05,552,109,230.202,2
2012-06-19,1451,130,117.18,2
2013-06-17,1047,117,279.54,2
